timestamp,cell_id,latitude,longitude,rainfall_mm,rainfall_rate_mm_hr
9900,C070,13.0887,80.2797,2.9,11.6
9900,C071,13.0897,80.2707,2.9,11.6
9900,C072,13.0897,80.2717,2.9,11.6
9900,C073,13.0897,80.2727,2.9,11.6
9900,C074,13.0897,80.2737,2.9,11.6
9900,C075,13.0897,80.2747,2.9,11.6
9900,C076,13.0897,80.2757,2.9,11.6
9900,C077,13.0897,80.2767,2.9,11.6
9900,C078,13.0897,80.2777,2.9,11.6
9900,C079,13.0897,80.2787,2.9,11.6
9900,C080,13.0897,80.2797,2.9,11.6
9900,C081,13.0907,80.2707,2.9,11.6
9900,C082,13.0907,80.2717,2.9,11.6
9900,C083,13.0907,80.2727,2.9,11.6
9900,C084,13.0907,80.2737,2.9,11.6
9900,C085,13.0907,80.2747,2.9,11.6
9900,C086,13.0907,80.2757,2.9,11.6
9900,C087,13.0907,80.2767,2.9,11.6
9900,C088,13.0907,80.2777,2.9,11.6
9900,C089,13.0907,80.2787,2.9,11.6
9900,C090,13.0907,80.2797,2.9,11.6
9900,C091,13.0917,80.2707,2.9,11.6
9900,C092,13.0917,80.2717,2.9,11.6
9900,C093,13.0917,80.2727,2.9,11.6
9900,C094,13.0917,80.2737,2.9,11.6
9900,C095,13.0917,80.2747,2.9,11.6
9900,C096,13.0917,80.2757,2.9,11.6
9900,C097,13.0917,80.2767,2.9,11.6
9900,C098,13.0917,80.2777,2.9,11.6
9900,C099,13.0917,80.2787,2.9,11.6
9900,C100,13.0917,80.2797,2.9,11.6
10800,C001,13.0827,80.2707,0.0,0.0
10800,C002,13.0827,80.2717,0.0,0.0
10800,C003,13.0827,80.2727,0.0,0.0
10800,C004,13.0827,80.2737,0.0,0.0
10800,C005,13.0827,80.2747,0.0,0.0
10800,C006,13.0827,80.2757,0.0,0.0
10800,C007,13.0827,80.2767,0.0,0.0
10800,C008,13.0827,80.2777,0.0,0.0
10800,C009,13.0827,80.2787,0.0,0.0
10800,C010,13.0827,80.2797,0.0,0.0
10800,C011,13.0837,80.2707,0.0,0.0
10800,C012,13.0837,80.2717,0.0,0.0
10800,C013,13.0837,80.2727,0.0,0.0
10800,C014,13.0837,80.2737,0.0,0.0
10800,C015,13.0837,80.2747,0.0,0.0
10800,C016,13.0837,80.2757,0.0,0.0
10800,C017,13.0837,80.2767,0.0,0.0
10800,C018,13.0837,80.2777,0.0,0.0
10800,C019,13.0837,80.2787,0.0,0.0
10800,C020,13.0837,80.2797,0.0,0.0
10800,C021,13.0847,80.2707,0.0,0.0
10800,C022,13.0847,80.2717,0.0,0.0
10800,C023,13.0847,80.2727,0.0,0.0
10800,C024,13.0847,80.2737,0.0,0.0
10800,C025,13.0847,80.2747,0.0,0.0
10800,C026,13.0847,80.2757,0.0,0.0
10800,C027,13.0847,80.2767,0.0,0.0
10800,C028,13.0847,80.2777,0.0,0.0
10800,C029,13.0847,80.2787,0.0,0.0
10800,C030,13.0847,80.2797,0.0,0.0
10800,C031,13.0857,80.2707,0.0,0.0
10800,C032,13.0857,80.2717,0.0,0.0
10800,C033,13.0857,80.2727,0.0,0.0
10800,C034,13.0857,80.2737,0.0,0.0
10800,C035,13.0857,80.2747,0.0,0.0
10800,C036,13.0857,80.2757,0.0,0.0
10800,C037,13.0857,80.2767,0.0,0.0
10800,C038,13.0857,80.2777,0.0,0.0
10800,C039,13.0857,80.2787,0.0,0.0
10800,C040,13.0857,80.2797,0.0,0.0
10800,C041,13.0867,80.2707,0.0,0.0
10800,C042,13.0867,80.2717,0.0,0.0
10800,C043,13.0867,80.2727,0.0,0.0
10800,C044,13.0867,80.2737,0.0,0.0
10800,C045,13.0867,80.2747,0.0,0.0
10800,C046,13.0867,80.2757,0.0,0.0
10800,C047,13.0867,80.2767,0.0,0.0
10800,C048,13.0867,80.2777,0.0,0.0
10800,C049,13.0867,80.2787,0.0,0.0
10800,C050,13.0867,80.2797,0.0,0.0
10800,C051,13.0877,80.2707,0.0,0.0
10800,C052,13.0877,80.2717,0.0,0.0
10800,C053,13.0877,80.2727,0.0,0.0
10800,C054,13.0877,80.2737,0.0,0.0
10800,C055,13.0877,80.2747,0.0,0.0
10800,C056,13.0877,80.2757,0.0,0.0
10800,C057,13.0877,80.2767,0.0,0.0
10800,C058,13.0877,80.2777,0.0,0.0
10800,C059,13.0877,80.2787,0.0,0.0
10800,C060,13.0877,80.2797,0.0,0.0
10800,C061,13.0887,80.2707,0.0,0.0
10800,C062,13.0887,80.2717,0.0,0.0
10800,C063,13.0887,80.2727,0.0,0.0
10800,C064,13.0887,80.2737,0.0,0.0
10800,C065,13.0887,80.2747,0.0,0.0
10800,C066,13.0887,80.2757,0.0,0.0
10800,C067,13.0887,80.2767,0.0,0.0
10800,C068,13.0887,80.2777,0.0,0.0
10800,C069,13.0887,80.2787,0.0,0.0
10800,C070,13.0887,80.2797,0.0,0.0
10800,C071,13.0897,80.2707,0.0,0.0
10800,C072,13.0897,80.2717,0.0,0.0
10800,C073,13.0897,80.2727,0.0,0.0
10800,C074,13.0897,80.2737,0.0,0.0
10800,C075,13.0897,80.2747,0.0,0.0
10800,C076,13.0897,80.2757,0.0,0.0
10800,C077,13.0897,80.2767,0.0,0.0
10800,C078,13.0897,80.2777,0.0,0.0
10800,C079,13.0897,80.2787,0.0,0.0
10800,C080,13.0897,80.2797,0.0,0.0
10800,C081,13.0907,80.2707,0.0,0.0
10800,C082,13.0907,80.2717,0.0,0.0
10800,C083,13.0907,80.2727,0.0,0.0
10800,C084,13.0907,80.2737,0.0,0.0
10800,C085,13.0907,80.2747,0.0,0.0
10800,C086,13.0907,80.2757,0.0,0.0
10800,C087,13.0907,80.2767,0.0,0.0
10800,C088,13.0907,80.2777,0.0,0.0
10800,C089,13.0907,80.2787,0.0,0.0
10800,C090,13.0907,80.2797,0.0,0.0
10800,C091,13.0917,80.2707,0.0,0.0
10800,C092,13.0917,80.2717,0.0,0.0
10800,C093,13.0917,80.2727,0.0,0.0
10800,C094,13.0917,80.2737,0.0,0.0
10800,C095,13.0917,80.2747,0.0,0.0
10800,C096,13.0917,80.2757,0.0,0.0
10800,C097,13.0917,80.2767,0.0,0.0
10800,C098,13.0917,80.2777,0.0,0.0
10800,C099,13.0917,80.2787,0.0,0.0
10800,C100,13.0917,80.2797,0.0,0.0
